"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SN_01_LTD_ASSET_DIST_DESC","SN_01_LTD_ASSET_DIST_DATE","SN_01_LTD_ASSET_DIST_FMV","SN_01_LTD_ASSET_DIST_FMV_METHOD","SN_01_LTD_RECIP_NAME_PERS","SN_01_LTD_RECIP_EIN","SN_01_LTD_RECIP_IRC_SECTION","SN_01_LTD_RECIP_ADDR_L1","SN_01_LTD_RECIP_ADDR_CITY","SN_01_LTD_RECIP_ADDR_STATE","SN_01_LTD_RECIP_ADDR_ZIP","SN_01_LTD_RECIP_NAME_ORG_L1","LiquidationOfAssetsTableGrp","DirectorOfSuccessor2Ind","EmployeeOfSuccessor2Ind","OwnerOfSuccessor2Ind","ReceiveCompensation2Ind","AssetsDistributedInd","RequiredToNotifyAGInd","AttorneyGeneralNotifiedInd","LiabilitiesPaidInd","BondsOutstandingInd","BondLiabilitiesDischargedInd","DirectorOfSuccessorInd","EmployeeOfSuccessorInd","OwnerOfSuccessorInd","ReceiveCompensationInd","SN_01_LTD_RECIP_ADDR_L2","SN_01_LTD_RECIP_ADDR_CNTR","SN_01_LTD_RECIP_NAME_ORG_L2"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902409349200960","954455103","Friends of Carousel Dance Company","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902409349200960_public.xml","Cash","2018-02-02","46629",NA,NA,"823861368","501(3)c","23715 Roscoe Blvd","West Hills","CA","91304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901059349200515","300593618","Multi-Cultural Creative Arts Program Center","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901059349200515_public.xml","Dancing studio","2018-11-11","1200","FMV","Patrice Harry",NA,"SP","129-51 135th Street","South Ozone Park","NY","11420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349313733","311518958","ABCAP HOUSING V INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349313733_public.xml","ASSIGNMENT OF PROPERTY","2019-04-20","882300",NA,NA,NA,NA,"406 WEST PLUM STREET","GEORGETOWN","OH","45121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932979349301973","830313321","COMMUNITY FOUNDATION DONOR DIRECTED FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932979349301973_public.xml","CASH","2018-12-19","15479","N/A",NA,"830308856","501(C)(3)","PO BOX 574","JACKSON","WY","83001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931279349301068","201929479","TI RETIREE WELFARE BENEFIT TRUST NO 21","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931279349301068_public.xml","NO ASSET DISTRIBUTED","2018-12-31","0","N/A","NA",NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941499349200344","473254002","ALSIP TO THE RESCUE","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941499349200344_public.xml","ALL ASSETS","2018-12-31","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349305330","581850632","GEORGIA LAW CENTER ON HOMELESSNESS AND POVERTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349305330_public.xml","OFFICE FURNITURE","2018-07-12","1200","THRIFT","HOPE ATLANTA TRAVELERS AID","580566247","501(C)3","34 PEACHTREE ST STE 700","ATLANTA","GA","30303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349308271","811700091","LONG BEACH NEIGHBORHOODS FIRST","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349308271_public.xml","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031969349304193","752758892","GROWER'S SQUARE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031969349304193_public.xml",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","false","false","false","false","true","true","true","true","false","false",NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349300148","310999724","Greene Oaks","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349300148_public.xml","Cash","2018-12-31","4116989","FMV",NA,"310621866","501(c)3","1 Prestige Place Suite 910","Miamisburg","OH","45342","Kettering Medical Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901639349200760","814777306","CONNECT THE DOTS","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901639349200760_public.xml","CASH","2018-12-19","32844","CASH","WESTWOOD LUTHERAN CHURCH","410734779","501C3","9001 CEDAR LAKE RD","ST LOUIS PARK","MN","55426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930689349200013","472385452","OUVDOT","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930689349200013_public.xml","FINAL EXPENSES PAID FOR ACCOUNTING AND TAX PREP","2018-02-01","9240","CHECK",NA,"454037800","PARTNERSHIP","4035 RIDGE TOP RD SUITE 550","FAIRFAX","VA","22030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930689349200013","472385452","OUVDOT","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930689349200013_public.xml","FINAL EXPENSES PAID FOR CONSULTING AND TRAVEL REIMBURSEMENTS","2018-12-15","14280","CHECK","DAVID EICHENBAUM DBA EICHENBAUM STR","472884489","SOLE PROPRIETOR","6501 BARNABY STREET","WASHINGTON","DC","20015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930689349200013","472385452","OUVDOT","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930689349200013_public.xml","TRAVEL REIMBURSEMENTS","2018-12-15","10355","CHECK",NA,"562497096","CORPORATION","1901 L STREET NW SUITE 702","WASHINGTON","DC","20036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930689349200013","472385452","OUVDOT","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930689349200013_public.xml","FINAL TAX PREPARATION","2018-12-15","1800","CHECK",NA,"454037800","PARTNERSHIP","4035 RIDGE TOP RD SUITE 550","FAIRFAX","VA","20030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349206081","205651737","Triton Sailing & Maritime Foundation","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349206081_public.xml","Windward Spirit - 993273","2018-10-02","4500",NA,NA,"471458731","501(c)(3)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920609349301307","814146455","REPEAL OREGON SANCTUARY LAW COMMITTEE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920609349301307_public.xml","CASH","2018-12-28","1447","CASH GRANT",NA,"931305037","501(C)(4)","7500 SW LEBOLD ROAD","MCMINNVILLE","OR","97128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349316055","237114627","BERWICK AREA UNITED WAY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349316055_public.xml","CASH","2018-12-31","117266","BOOK VALUE","UNITED WAY OF WYOMING VALLEY","240831490","501(C)(3)","100 N PENNSYLVANIA AVE","WILKESBARRE","PA","18701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349316055","237114627","BERWICK AREA UNITED WAY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349316055_public.xml","RECEIVABLES","2018-12-31","157524","BOOK VALUE","UNITED WAY OF WYOMING VALLEY","240831490","501(C)(3)","100 N PENNSYLVANIA AVE","WILKESBARRE","PA","18701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349316055","237114627","BERWICK AREA UNITED WAY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349316055_public.xml","FIXED ASSETS","2018-12-31","10976","BOOK VALUE","UNITED WAY OF WYOMING VALLEY","240831490","501(C)(3)","100 N PENNSYLVANIA AVE","WILKESBARRE","PA","18701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349316055","237114627","BERWICK AREA UNITED WAY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349316055_public.xml","INVESTMENTS","2018-12-31","193668","BOOK VALUE","UNITED WAY OF WYOMING VALLEY","240831490","501(C)(3)","100 N PENNSYLVANIA AVE","WILKESBARRE","PA","18701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349203386","200106711","ORNITHOLOGICAL SOCIETIES OF N AMERICA","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349203386_public.xml","CASH HELD FOR BENEFIT OF MEMBER ASSOCIATIONS WAS TRANSFERRED TO THE MEMBERS PRIOR TO THE END OF THE FISCAL YEAR. OSNA WILL BE TERMINATING DURING ITS 2019 FISCAL YEAR.","2019-01-04","5401","CASH",NA,"726019246","501(C)(3)","1400 S LAKE SHORE DR","CHICAGO","IL","46625","AMERICAN ORNITHOLOGICAL SOCIETY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349203386","200106711","ORNITHOLOGICAL SOCIETIES OF N AMERICA","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349203386_public.xml","CASH HELD FOR BENEFIT OF MEMBER ASSOCIATIONS WAS TRANSFERRED TO THE MEMBERS PRIOR TO THE END OF THE FISCAL YEAR. OSNA WILL BE TERMINATING DURING ITS 2019 FISCAL YEAR.","2019-01-06","2940","CASH",NA,"376026846","501(C)(3)","52684 HIGHLAND DR","SOUTH BEND","IN","46635","WILSON ORNITHOLOGICAL SOCIETY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349203386","200106711","ORNITHOLOGICAL SOCIETIES OF N AMERICA","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349203386_public.xml","CASH HELD FOR BENEFIT OF MEMBER ASSOCIATIONS WAS TRANSFERRED TO THE MEMBERS PRIOR TO THE END OF THE FISCAL YEAR. OSNA WILL BE TERMINATING DURING ITS 2019 FISCAL YEAR.","2019-01-07","2700","CASH",NA,"042239743","501(C)(3)","159 SAPSUCKER WOOD RD CORNELL LAB","ITHACA","NY","14850","ASSOCIATION OF FIELD ORNITHOLOGISTS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349203386","200106711","ORNITHOLOGICAL SOCIETIES OF N AMERICA","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349203386_public.xml","CASH HELD FOR BENEFIT OF MEMBER ASSOCIATIONS WAS TRANSFERRED TO THE MEMBERS PRIOR TO THE END OF THE FISCAL YEAR. OSNA WILL BE TERMINATING DURING ITS 2019 FISCAL YEAR.","2019-01-29","2948","CASH",NA,"237037266","501(C)(3)","3874 ZOE LANE","RENO","NV","89519","RAPTOR RESEARCH FOUNDATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349203386","200106711","ORNITHOLOGICAL SOCIETIES OF N AMERICA","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349203386_public.xml","CASH HELD FOR BENEFIT OF MEMBER ASSOCIATIONS WAS TRANSFERRED TO THE MEMBERS PRIOR TO THE END OF THE FISCAL YEAR. OSNA WILL BE TERMINATING DURING ITS 2019 FISCAL YEAR.","2019-02-01","2700","CASH",NA,"222415111","501(C)(3)","2630 FANTA REED RD","LACROSSE","WI","54603","WATERBIRD SOCIETY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901579349300010","410280115","MILL CITY CREDIT UNION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901579349300010_public.xml","NET LOANS","2019-01-01","232165105","BOOK VALUE",NA,"410191495","501(C)14","114 11TH ST E","ST PAUL","MN","55101","CITY & COUNTY CREDIT UNION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901579349300010","410280115","MILL CITY CREDIT UNION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901579349300010_public.xml","LAND, BUILDING, & EQUIPMENT","2019-01-01","3667886","COST LESS ACCUMULATED DEPRECIATION",NA,"410191495","501(C)14","114 11TH ST E","ST PAUL","MN","55101","CITY & COUNTY CREDIT UNION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901579349300010","410280115","MILL CITY CREDIT UNION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901579349300010_public.xml","INVESTMENTS","2019-01-01","59720457","BOOK VALUE",NA,"410191495","501(C)14","114 11TH ST E","ST PAUL","MN","55101","CITY & COUNTY CREDIT UNION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901579349300010","410280115","MILL CITY CREDIT UNION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901579349300010_public.xml","CASH, SAVINGS, & TEMPORARY INVESTMENTS","2019-01-01","22565962","COST",NA,"410191495","501(C)14","114 11TH ST E","ST PAUL","MN","55101","CITY & COUNTY CREDIT UNION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901579349300010","410280115","MILL CITY CREDIT UNION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901579349300010_public.xml","PREPAID EXPENSES","2019-01-01","140848","BOOK VALUE",NA,"410191495","501(C)14","114 11TH ST E","ST PAUL","MN","55101","CITY & COUNTY CREDIT UNION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901579349300010","410280115","MILL CITY CREDIT UNION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901579349300010_public.xml","OTHER RECEIVABLES","2019-01-01","8506314","BOOK VALUE",NA,"410191495","501(C)14","114 11TH ST E","ST PAUL","MN","55101","CITY & COUNTY CREDIT UNION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901579349300010","410280115","MILL CITY CREDIT UNION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901579349300010_public.xml","ACCRUED INTEREST RECEIVABLE","2019-01-01","802819","BOOK VALUE",NA,"410191495","501(C)14","114 11TH ST E","ST PAUL","MN","55101","CITY & COUNTY CREDIT UNION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901579349300010","410280115","MILL CITY CREDIT UNION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901579349300010_public.xml","OTHER ASSETS","2019-01-01","4428030","BOOK VALUE",NA,"410191495","501(C)14","114 11TH ST E","ST PAUL","MN","55101","CITY & COUNTY CREDIT UNION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001699349200200","364636828","Intersect Fund Corp","2019","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001699349200200_public.xml","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349309657","352444623","CHINA ENERGY FUND COMMITTEE USA INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349309657_public.xml","Leasehold improvement Writeoff","2018-01-02",NA,"None","No Known name",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349309657","352444623","CHINA ENERGY FUND COMMITTEE USA INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349309657_public.xml","Office Equipment donated to local charity near VA office","2018-01-02","5000","Estimated these old equipment","No Known name",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349309657","352444623","CHINA ENERGY FUND COMMITTEE USA INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349309657_public.xml","Intangible Asset - Set-up Fees Writeoff","2018-12-31",NA,"None","No Known name",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011049349300881","910962079","WACAP World Association for Children","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011049349300881_public.xml","Cash","2019-04-01","224032","Account balance",NA,"237257390","501c3","250 Country Club Road","Eugene","OR","97401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011049349300881","910962079","WACAP World Association for Children","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011049349300881_public.xml","Accounts Receivable","2019-04-01","101940","Account balances",NA,"237257390","501c3","250 Country Club Road","Eugene","OR","97401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011049349300881","910962079","WACAP World Association for Children","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011049349300881_public.xml","Building and land","2019-04-01","1350000","Broker analysis",NA,"237257390","501c3","250 Country Club Road","Eugene","OR","97401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011049349300881","910962079","WACAP World Association for Children","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011049349300881_public.xml","Prepaids and deposits","2019-04-01","82515","Account balances",NA,NA,"501c3","250 Country Club Road","Eugene","OR","97401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011049349300881","910962079","WACAP World Association for Children","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011049349300881_public.xml","Payables and accrued expenses","2019-04-01","-792444","Account balances",NA,NA,"501c3","250 Country Club road","Eugene","OR","97401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349317850","250733370","PLEASANT VALLEY COUNTRY CLUB","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349317850_public.xml","REAL ESTATE","2018-03-26","1174900","APPRAISAL","FORE GOLF COMPANY",NA,"LLC","195 ENTERPRISE LANE","CONNELLSVILLE","PA","15425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349317850","250733370","PLEASANT VALLEY COUNTRY CLUB","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349317850_public.xml","PERSONAL PROPERTY","2018-03-26","100000","APPRAISAL","FORE GOLF COMPANY",NA,"LLC","195 ENTERPRISE LANE","CONNELLSVILLE","PA","15425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923059349300102","452283697","AGNUS DEI COMMUNICATIONS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923059349300102_public.xml","BROADCASTING TOWER, BUILDING, AND EQUIPMENT","2018-04-30","435000","APPRAISAL",NA,"450458973","501(C)(3)","PO BOX 13703","GRAND FORKS","ND","58208","REAL PRESENCE RADIO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901499349200600","542065985","Adopt Abroad Incorporated","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901499349200600_public.xml","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911829349300211","273250733","HOWELL PLACE Y FACILITY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911829349300211_public.xml","BUILDING AND LAND","2018-05-11","5040839","BOOK VALUE",NA,"720408994","501(C)(3)","350 SOUTH FOSTER DRIVE","BATON ROUGE","LA","70806","THE YOUNG MEN'S CHRISTIAN ASSOCIATION OF THE CAPITAL AREA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911829349300211","273250733","HOWELL PLACE Y FACILITY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911829349300211_public.xml","FITNESS AND OFFICE EQUIPMENT","2018-05-11","59406","BOOK VALUE",NA,"720408994","501(C)(3)","350 SOUTH FOSTER DRIVE","BATON ROUGE","LA","70806","THE YOUNG MEN'S CHRISTIAN ASSOCIATION OF THE CAPITAL AREA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911829349300211","273250733","HOWELL PLACE Y FACILITY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911829349300211_public.xml","SWIMMING POOL","2018-05-11","599979","BOOK VALUE",NA,"720408994","501(C)(3)","350 SOUTH FOSTER DRIVE","BATON ROUGE","LA","70806","THE YOUNG MEN'S CHRISTIAN ASSOCIATION OF THE CAPITAL AREA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932349349200448","870803861","DESTINY CORRAL INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932349349200448_public.xml","NO ASSETS","2018-12-31","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903179349203850","010754015","ADAM LEVENTHAL MEMORIAL SCHOOL AND","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903179349203850_public.xml","CASH: $169,424INVESTMENTS: $45,034 EQUIPMENT AND SUPPLIES: $127,032","2019-06-20","341490","COST AND FAIR MARKET VALUE",NA,"834148902","501(C)(3)","2640 NORTH SAN FERNANDO ROAD","LOS ANGELES","CA","90065","THE ADAM LEVENTHAL MEMORIAL SCHOOL AND MUSEUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923129349201357","582483372","COMING CLEAN MINISTRIES INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923129349201357_public.xml","NO ASSETS DISTRIBUTED","2018-01-01","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901389349300400","131937460","LOCAL 169 REALTIES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901389349300400_public.xml","CASH","2018-03-15","7361399","FMV CASH",NA,"134908365","501C5","305 7TH AVENUE","NEW YORK","NY","10001","NEW YORK NEW JERSEY REGIONAL JOINT BOARD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
