"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SG_02_FUNDR_EVNT_1_NAME","SG_02_FUNDR_EVNT_REV_GRORCPT_1","SG_02_FUNDR_EVNT_REV_GRO_1","GrossReceiptsTotalAmt","GrossRevenueTotalEventsAmt","NetIncomeSummaryAmt","SG_02_FUNDR_EVNT_2_NAME","SG_02_FUNDR_EVNT_REV_GRORCPT_2","SG_02_FUNDR_EVNT_REV_GRO_2","SG_02_FUNDR_EVNT_REV_CONTR_1","SG_02_FUNDR_EVNT_EXP_OTH_1","SG_02_FUNDR_EVNT_REV_CONTR_2","SG_02_FUNDR_EVNT_EXP_OTH_2","SG_02_FUNDR_EVNT_OTH_TOT_NUM","SG_02_FUNDR_EVNT_REV_GRORCPT_OTH","SG_02_FUNDR_EVNT_REV_CONTR_OTH","SG_02_FUNDR_EVNT_REV_GRO_OTH","SG_02_FUNDR_EVNT_EXP_OTH_OTH","CharitableContributionsTotAmt","OthDirectExpnssTotalEventsAmt","DirectExpenseSummaryEventsAmt","SG_02_FUNDR_EVNT_EXP_FOOD_1","SG_02_FUNDR_EVNT_EXP_ENTMT_1","SG_02_FUNDR_EVNT_EXP_FOOD_2","SG_02_FUNDR_EVNT_EXP_FOOD_OTH","FoodAndBeverageTotalEventsAmt","EntertainmentTotalEventsAmt","SG_02_FUNDR_EVNT_EXP_RENT_1","RentFcltyCostsTotalEventsAmt","SG_02_FUNDR_EVNT_EXP_ENTMT_2","SG_02_FUNDR_EVNT_EXP_ENTMT_OTH","SG_02_FUNDR_EVNT_EXP_RENT_2","SG_02_FUNDR_EVNT_EXP_NONCSH_OTH","SG_02_FUNDR_EVNT_EXP_RENT_OTH","NonCashPrizesTotalEventsAmt","CashPrizesTotalEventsAmt","SG_02_FUNDR_EVNT_EXP_NONCSH_1","SG_02_FUNDR_EVNT_EXP_NONCSH_2","SG_02_FUNDR_EVNT_EXP_CASH_1","SG_02_FUNDR_EVNT_EXP_CASH_2","SG_02_FUNDR_EVNT_EXP_CASH_OTH"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903539349301440","620784907","Boys and Girls Club of Jackson","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903539349301440_public.xml","Windows of H",NA,"-48844","6000","-101213","-101213","Steak N Burg","6000","-50619","48844",NA,"56619",NA,"1",NA,"1750","-1750",NA,"107213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041359349301714","141503972","UNIVERSITY AT ALBANY FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041359349301714_public.xml","CITIZEN LAUREAT","171475","38750","294436","109996","-2553","ATHLETICS FUNDR","122961","71246","132725","10958","51715","7886",NA,NA,NA,NA,NA,"184440","18844","112549","1066",NA,"6482",NA,"7548",NA,"41279","84795",NA,NA,"43516",NA,NA,"862","500","862",NA,NA,"500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942529349201004","205261677","San Bernardino Police Foundation","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942529349201004_public.xml","Fundraising activities","29894","29894","29894","29894","14907",NA,NA,NA,NA,"14987",NA,NA,NA,NA,NA,NA,NA,NA,"14987","14987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349305465","251198158","CHILD DEVELOPMENT CENTERS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349305465_public.xml","GAMING DINNER","23135","21390","27627","21390","7607","ANNUAL CAMPAIGN","4492",NA,"1745","5123","4492",NA,"1",NA,NA,NA,NA,"6237","5123","13783","6702",NA,NA,NA,"6702",NA,NA,NA,NA,NA,NA,NA,NA,"1958",NA,"1958",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030439349301903","391248133","FOX CITIES CHAMBER OF COMMERCE AND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030439349301903_public.xml","PINNACLE AWARD","69540","69540","124937","124937","70198","GOLF OUTING","55397","55397",NA,"30784",NA,"23955",NA,NA,NA,NA,NA,NA,"54739","54739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202120139349300602","592876415","RESCUE OUTREACH MISSION OF CENTRAL FLORIDA INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202120139349300602_public.xml","Servants of the People","50787","50787","84554","84554","72391","5K run","22339","22339","0","12163","0","0","2","11428","0","11428","0","0","12163","12163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041049349300229","461465617","Prince of Peace Christian School","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041049349300229_public.xml","GOLF TOURNAMENT","14459","485","14459","485","-8358","NONE",NA,NA,"13974","1424",NA,NA,NA,NA,NA,NA,NA,"13974","1424","8843","485",NA,NA,NA,"485",NA,"5784","5784",NA,NA,NA,NA,NA,"1150",NA,"1150",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021849349301857","941633387","NUEVA SCHOOL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021849349301857_public.xml","THE NUEVA BENEFIT AUCTION","1632132","930754","1632132","930754","538343",NA,NA,NA,"701378","143051",NA,NA,NA,NA,NA,NA,NA,"701378","143051","392411","44974","11495",NA,NA,"44974","11495","192891","192891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020439349300502","042668765","MONTROSE FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020439349300502_public.xml","AUCTION","219581","146276","219581","146276","88239",NA,NA,NA,"73305","21118",NA,NA,NA,NA,NA,NA,NA,"73305","21118","58037","19046",NA,NA,NA,"19046",NA,"10909","10909",NA,NA,NA,NA,NA,"5864","1100","5864",NA,"1100",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010429349300811","610444846","THE CENTER FOR WOMEN & FAMILIES","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010429349300811_public.xml","CELEBRATION OF","286154","30950","286154","30950","-70306",NA,NA,NA,"255204","56072",NA,NA,NA,NA,NA,NA,NA,"255204","56072","101256","44515","669",NA,NA,"44515","669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932599349200103","546056868","WAYNESBORO ROTARY FOUNDATION INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932599349200103_public.xml","DINNER/AUCTION","36263","36263","36263","36263","24914",NA,NA,NA,NA,"6349",NA,NA,NA,NA,NA,NA,NA,NA,"6349","11349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5000",NA,NA,"5000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931349349202583","460669289","OREGON STATE POLICE FALLEN","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931349349202583_public.xml","AUCTION","39285","39285","49059","49059","41520","EVENT","9774","9774",NA,"7092",NA,"447",NA,NA,NA,NA,NA,NA,"7539","7539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011969349305231","953315548","FIDM SCHOLARSHIP FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011969349305231_public.xml","DEBUT FASHION SHOW AND DINNER","163705","29103","163705","29103","-63258",NA,NA,NA,"134602","92361",NA,NA,NA,NA,NA,NA,NA,"134602","92361","92361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912809349200016","161501830","KEN-TON FRIENDS OF YOUTH FOUNDATION","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912809349200016_public.xml","STARS AWARD DIN","12418","12418","12418","12418","7075",NA,NA,NA,NA,"1298",NA,NA,NA,NA,NA,NA,NA,NA,"1298","5343","4045",NA,NA,NA,"4045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349205585","471255775","WEINER SCHOOL CHILDRENS ENDOWMENT","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349205585_public.xml","PIZZA FUNDRAISER","7753","7753","18842","18842","11104","RICE FESTIVAL","5889","5889",NA,"6558",NA,"1180","1","5200",NA,"5200",NA,NA,"7738","7738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349308156","464767188","SHAMROCK REINS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349308156_public.xml","ANNUAL FUNDRAIS","44368","44368","44368","44368","25902",NA,NA,NA,NA,"18466",NA,NA,NA,NA,NA,NA,NA,NA,"18466","18466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302788","590192265","Baptist Health Care Foundation Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302788_public.xml","CASINO ROYALE","231767","23557","431717","223507","40097","FASHION SHOW","105525","105525","208210","30602",NA,"10978","3","94425",NA,"94425","52789","208210","94369","183410","27954","14278","11378",NA,"39332","14278","6988","35431",NA,NA,"28443",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021629349201207","942923590","Rotary Club of Fremont","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021629349201207_public.xml","Raffle & others","27885","27885","27885","27885","18558",NA,NA,NA,NA,"8590",NA,NA,NA,NA,NA,NA,NA,NA,"8590","9327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"737",NA,NA,"737",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001539349200925","560556281","GARDEN CLUB COUNCIL OF WINSTON-SALEMFORSYTH COUNT","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001539349200925_public.xml","PLANT SALE","10181","10181","17796","17796","1728","CELE LUNCH","5815","5815",NA,"4943",NA,NA,"1","1800",NA,"1800","3917",NA,"8860","16068",NA,NA,"7208",NA,"7208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902209349200335","200083632","MILLARD BUSINESS ASSOCIATION INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902209349200335_public.xml","RIBSTOCK","27337","27337","38741","38741","798","MBA GALA","11404","11404",NA,"26698",NA,"11245",NA,NA,NA,NA,NA,NA,"37943","37943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031219349200923","363795868","LINCOLN SCHOOL PTO","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031219349200923_public.xml","CARNIVAL","27238","27238","63465","63465","37618","FUN RUN","17986","17986",NA,"8548",NA,"1624","8","18241",NA,"18241","15675",NA,"25847","25847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001569349201010","473796387","King City High School Parent Teacher","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001569349201010_public.xml","Reverse Draw/Dinner","23305","23305","73307","73307","37509","Direct Sales","21993","21993",NA,"3727",NA,"14184","2","28009",NA,"28009",NA,NA,"17911","35798","2850",NA,NA,"14197","17047",NA,"840","840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911419349301266","231311772","POLISH AMERICAN FIRE COMPANY #4","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911419349301266_public.xml","BAZAAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932429349200503","210693594","PITMAN BUSINESS ASSOCIATION","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932429349200503_public.xml","CRAFT SHOWS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902399349300125","943190930","PTA California Congress of Parents","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902399349300125_public.xml","Spring Social/Auction","99253","99253","170087","170087","138120","Walk-A-Thon","45751","45751",NA,"18477",NA,"3215","3","25083",NA,"25083","10275",NA,"31967","31967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931709349300533","731627575","YOUR CHOICES RANDOLPH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931709349300533_public.xml","ANNUAL BANQUET","40835","40835","68489","68489","58932","BABY BOTTLE CAM","21349","21349",NA,"9480",NA,"77","1","6305",NA,"6305",NA,NA,"9557","9557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931269349201023","261597515","PREGNANCY CARE CENTER OF CAYUGA","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931269349201023_public.xml","BANQUET","27711","27711","36780","36780","25469","BABY BOTTLES","9069","9069",NA,"11311",NA,NA,NA,NA,NA,NA,NA,NA,"11311","11311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903539349200310","203930067","ANACORTES ROTARY CHARITABLE ASSN","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903539349200310_public.xml","AUCTION AND DIN","75392","75392","96577","96577","67379","ANTHONY'S DINNE","21185","21185",NA,"23481",NA,"5717",NA,NA,NA,NA,NA,NA,"29198","29198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021959349301842","820558836","Lisbon Area Health Services","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021959349301842_public.xml","GALA","46612","7053","46612","7053","988",NA,NA,"0","39559","696",NA,NA,NA,NA,NA,"0",NA,"39559","696","6065","4219","300",NA,NA,"4219","300","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349201510","341935109","FAITH IN ACTION","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349201510_public.xml","TWIN SIZZLER","30617","30617","55026","55026","45871","TURKEY BURNER","9136","9136",NA,"846",NA,"2307","2","15273",NA,"15273","6002",NA,"9155","9155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923199349314942","133315508","MOUNT VERNON NEIGHBORHOOD HEALTH CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923199349314942_public.xml","WINTER GALA","82925","19250","82925","19250","-32547",NA,NA,NA,"63675","33875",NA,NA,NA,NA,NA,NA,NA,"63675","33875","51797",NA,NA,NA,NA,NA,NA,"17922","17922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030319349300533","462647318","CRIMINAL JUSTICE MINISTRY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030319349300533_public.xml","TRIVIA NIGHT","15435","9564","145257","29664","3385","RECOGNITION DINNER","129822","20100","5871","3016","109722","7638",NA,NA,NA,NA,NA,"115593","10654","26279","128",NA,"12297",NA,"12425",NA,NA,"3200",NA,NA,"3200",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903059349301275","161370352","The Greater Canandaigua Civic Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903059349301275_public.xml","Growler, Grapes and Grains","13546","3646","13546","3646","-2114",NA,NA,NA,"9900","2674",NA,NA,NA,NA,NA,NA,NA,"9900","2674","5760","2100",NA,NA,NA,"2100",NA,"986","986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932179349300873","263877195","THE FOUNDATION FOR SEPHARDIC CAMP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932179349300873_public.xml","Schalorship Campaign","17521",NA,"17521",NA,NA,NA,NA,NA,"17521",NA,NA,NA,NA,NA,NA,NA,NA,"17521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001339349302650","760196908","TEXAS CHIROPRACTIC COLLEGE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001339349302650_public.xml","GALA FUNDRAISING","35151","34468","35151","34468","21297",NA,NA,NA,"683","3353",NA,NA,NA,NA,NA,NA,NA,"683","3353","13171","3847","4512",NA,NA,"3847","4512","1160","1160",NA,NA,NA,NA,NA,NA,"299",NA,NA,"299",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349303823","562451021","HILL VIEW MONTESSORI FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349303823_public.xml","RAFFLE","10577",NA,"32684",NA,"-9560","BINGO","22107",NA,"10577","449","22107","639",NA,NA,NA,NA,NA,"32684","1088","9560",NA,NA,NA,NA,NA,"1900",NA,"3747","1900",NA,"3747",NA,NA,NA,"2825",NA,NA,"2825",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349307772","540536105","ROBERT E LEE MEMORIAL ASSOCIATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349307772_public.xml","AUCTION","93767","93767","93767","93767","75765",NA,NA,NA,NA,"9842",NA,NA,NA,NA,NA,NA,NA,NA,"9842","18002","8160",NA,NA,NA,"8160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349311199","237033569","Rogue Valley Association of","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349311199_public.xml","RV Food & Wine Classic","47380","47380","52940","52940","41498","Installation","5560","5560",NA,"4820",NA,"5392",NA,NA,NA,NA,NA,NA,"10212","11442",NA,"800",NA,NA,NA,"800","430","430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011279349300141","640796132","SSC PROGRESSION CORPORATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011279349300141_public.xml","GOLF TOURNAMENT","7604","7604","17595","17595","-2802","ALUMNI REUNION","8820","8820",NA,"7604",NA,"6889",NA,"1171",NA,"1171","5904",NA,"20397","20397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349304801","363480909","Voices for Illinois Children Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349304801_public.xml","Raise Your Voices Dinner","114861","48000","114861","48000","1613",NA,NA,NA,"66861","17392",NA,NA,NA,NA,NA,NA,NA,"66861","17392","46387","16007","2423",NA,NA,"16007","2423","10565","10565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923199349312537","813551874","DYNAMIC STRIDES THERAPY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923199349312537_public.xml","HARVEST MOON","179932","10000","195961","12000","-2283","PIZZA & PINTS","16029","2000","169932","10204","14029","400","0",NA,NA,NA,NA,"183961","10604","14283","516",NA,NA,NA,"516",NA,"3163","3163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903169349203510","112498234","PTA NEW YORK CONGRESS FLORENCE A SMITH SCHOOL PTA","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903169349203510_public.xml","BOOK FAIR","12429","12429","45010","45010","7450","SCHOOL SPIRI","9410","9410",NA,"10231",NA,"9019","4","23171",NA,"23171","18310",NA,"37560","37560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922989349300007","237116589","FRANCISCAN WORKS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922989349300007_public.xml","ANNUAL FUND RAISER","160","160","160","160","-6",NA,NA,NA,NA,"166",NA,NA,NA,NA,NA,NA,NA,NA,"166","166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931829349300818","431259237","WASHINGTON HISTORICAL SOCIETY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931829349300818_public.xml","GOLF TOURNAMENT","19708","11958","31212","22962","9786","DINNER","11504","11004","7750","830","500",NA,NA,NA,NA,NA,NA,"8250","830","13176","2384",NA,"4111",NA,"6495",NA,"3031","4291",NA,NA,"1260",NA,NA,NA,"1560",NA,NA,"1560",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040139349300314","341263226","DOMESTIC VIOLENCE PROJECT INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040139349300314_public.xml","PUTTING FOR HOPE GOLF OUTING","13665","6015","135207","87076","50351","CHAMPIONS OF HOPE DINNER AUCTION","101881","61400","7650","1202","40481","16087","2","19661",NA,"19661","4622","48131","21911","36725","1598","1134","11812",NA,"13410","1134",NA,NA,NA,NA,NA,NA,NA,NA,"270",NA,NA,"270",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912889349200956","463186759","CHLOES FIGHT FOUNDATION","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912889349200956_public.xml","5K","11325","11325","17092","17092","14053","CHLOE FEST","5767","5767",NA,"3039",NA,NA,NA,NA,NA,NA,NA,NA,"3039","3039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302383","911277452","SAN JUAN COMMUNITY THEATRE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302383_public.xml","HOLIDAY FESTIVA","109665","109665","216990","216990","160294","SUMMER GALA","107325","107325",NA,"28348",NA,"28348",NA,NA,NA,NA,NA,NA,"56696","56696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913389349300201","900014479","NORTH LA ST VINCENT DE PAUL COMMUNITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913389349300201_public.xml","POOR MAN'S SUPPER","25000","25000","33100","33100","33100","ST PATRICK'S DAY","8100","8100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349304735","521305988","PRINCE GEORGE'S FINANCIAL SERVICES","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349304735_public.xml","CORPORATE EVENT","20309",NA,"20309",NA,NA,NA,NA,NA,"20309",NA,NA,NA,NA,NA,NA,NA,NA,"20309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931349349302158","362988483","AID FOR WOMEN INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931349349302158_public.xml","ANNUAL DINNER","316710","89920","456899","184551","0","SPRING LUNCHEON","82138","53621","226790",NA,"28517",NA,"2","58051","17041","41010",NA,"272348",NA,"184551",NA,NA,NA,NA,NA,NA,"89920","184551",NA,NA,"53621",NA,"41010",NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349304149","752208735","Leadership Network","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349304149_public.xml","Leadership Network Summit","299700","27200","299700","27200","-371042",NA,NA,NA,"272500","137431",NA,NA,NA,NA,NA,NA,NA,"272500","137431","398242","93123","52229",NA,NA,"93123","52229","115459","115459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349315231","221550244","HUNTERDON ART MUSEUM","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349315231_public.xml","ANNUAL GALA","37145","28395","58325","49075","23967","SPRING EVENT","8320","7820","8750","7765","500","2167","2","12860",NA,"12860","1947","9250","11879","25108","405","1000","3277",NA,"3682","1500","6289","8047","500",NA,"1758",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910729349300016","201961557","Durango Montessori Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910729349300016_public.xml","Spring Fundraiser","7796","7796","15350","15350","15078","Electronics Recycle Fundraiser","7554","7554",NA,NA,NA,"272",NA,NA,NA,NA,NA,NA,"272","272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
